aluno_id,frequencia_semanal,tipo_plano,total_checkins,recency_days
5285,3,3,6,2.0
2166,3,3,10,7.0
6933,3,2,4,78.0
230,5,3,6,66.0
9568,3,3,10,10.0
3621,6,3,0,
8848,5,2,7,2.0
4618,2,2,1,141.0
7951,5,1,9,0.0
5586,2,1,4,16.0
8664,3,2,9,27.0
4029,4,3,3,45.0
3865,6,2,8,77.0
1998,5,3,4,13.0
4483,3,2,0,
4169,3,3,6,25.0
1451,2,2,9,18.0
8089,6,1,1,0.0
2881,6,3,5,64.0
1927,1,1,1,179.0
8849,1,2,0,
1246,6,1,10,21.0
9851,1,3,8,23.0
9069,4,2,10,34.0
4734,4,3,8,46.0
1852,6,1,5,10.0
9276,5,2,6,17.0
7216,6,3,10,49.0
6246,3,2,10,1.0
4613,5,3,5,2.0
5802,1,1,7,25.0
3879,3,2,6,5.0
6498,6,1,5,14.0
7656,4,2,0,
713,2,1,9,25.0
7367,2,3,1,165.0
9987,6,3,5,30.0
1205,4,2,8,32.0
6005,5,2,2,76.0
4000,2,3,7,8.0
4919,3,3,5,7.0
1092,2,1,5,41.0
3953,6,1,7,32.0
2757,3,1,9,0.0
5893,1,2,2,65.0
7126,1,2,0,
3820,4,1,1,3.0
6572,2,3,5,8.0
7901,2,3,10,31.0
3082,6,1,2,36.0
863,4,2,2,11.0
2688,1,1,6,8.0
5611,3,2,4,86.0
8337,1,2,6,8.0
4168,2,1,2,49.0
7589,6,2,3,17.0
8765,2,2,10,6.0
9315,1,3,10,14.0
9308,1,3,4,9.0
2450,3,3,5,3.0
4766,1,3,7,50.0
2762,2,3,9,16.0
5702,3,2,5,15.0
3852,5,3,6,67.0
1462,5,3,9,6.0
527,5,3,4,1.0
6824,3,1,9,6.0
627,2,3,5,28.0
9095,5,1,8,10.0
376,1,1,7,6.0
5840,3,2,2,68.0
5553,5,1,6,0.0
147,6,1,6,11.0
7455,2,3,0,
2711,2,1,5,42.0
4370,3,1,6,4.0
989,1,3,5,54.0
3788,6,3,6,14.0
6423,2,1,6,8.0
3676,5,3,10,8.0
4882,6,3,10,29.0
3720,4,3,1,67.0
7332,2,2,6,50.0
642,1,2,4,12.0
7148,3,3,10,2.0
6148,3,2,6,12.0
5046,3,3,1,162.0
1784,3,3,2,132.0
8000,6,2,2,17.0
7294,4,1,4,1.0
1001,6,2,2,2.0
1469,3,3,8,17.0
2656,2,1,4,13.0
8716,1,3,6,21.0
3645,4,2,7,2.0
5526,1,1,7,5.0
5582,4,2,2,81.0
8867,3,1,4,25.0
8549,2,3,4,8.0
8160,1,2,9,13.0
5020,2,1,6,16.0
7990,3,3,9,34.0
8971,6,2,8,15.0
6850,1,3,5,55.0
9711,5,1,8,16.0
1297,5,2,7,3.0
3710,3,1,6,54.0
8479,2,1,9,11.0
7819,5,3,8,6.0
3812,6,3,4,12.0
2312,4,3,3,5.0
8248,5,2,6,73.0
8537,2,3,0,
6894,3,1,3,46.0
9265,3,2,1,115.0
4115,4,2,5,24.0
6297,1,2,6,70.0
2943,3,3,3,134.0
9342,2,1,3,129.0
1588,2,2,0,
1783,2,3,10,23.0
2939,6,2,3,3.0
7490,5,1,3,52.0
6968,3,2,2,49.0
1180,6,1,4,40.0
7917,6,1,3,34.0
385,2,3,9,8.0
3744,4,1,4,117.0
5074,4,3,10,7.0
8168,2,3,1,138.0
6564,1,3,3,25.0
7896,1,1,9,14.0
2375,3,2,1,135.0
544,4,3,3,81.0
6194,1,2,0,
1631,5,2,2,80.0
2163,2,3,2,113.0
7730,3,3,7,9.0
6516,1,1,2,64.0
4375,3,1,10,0.0
606,4,1,3,88.0
6193,6,2,0,
9213,2,1,1,162.0
5817,6,3,4,65.0
5721,6,1,6,2.0
8864,1,3,1,167.0
8170,4,1,8,9.0
4421,5,1,5,10.0
2712,4,3,8,50.0
966,1,1,4,44.0
6365,5,1,5,15.0
5176,3,3,9,3.0
4514,5,2,3,94.0
1055,1,3,8,38.0
6167,3,3,6,47.0
5807,3,1,7,0.0
6739,3,3,9,32.0
8418,5,2,5,37.0
9610,4,2,9,27.0
2110,4,3,1,90.0
9061,5,1,3,98.0
6230,4,1,2,16.0
9343,2,1,7,52.0
9618,2,3,4,42.0
7389,3,2,4,1.0
2982,2,3,6,7.0
6487,1,1,3,33.0
1642,3,3,4,13.0
1580,1,3,8,33.0
3925,6,1,7,5.0
3344,3,1,9,6.0
2907,6,1,3,21.0
7272,4,3,0,
5501,1,2,6,68.0
2431,4,2,5,18.0
3010,6,1,2,11.0
1799,3,3,3,151.0
8544,4,1,5,88.0
6512,2,1,4,80.0
5424,6,3,3,9.0
4044,4,1,2,22.0
2124,2,3,2,79.0
4950,6,3,7,17.0
7936,4,1,10,30.0
7524,6,1,1,139.0
8056,2,3,6,13.0
2055,3,1,1,64.0
8755,4,2,10,10.0
6088,5,3,9,4.0
5958,6,1,1,153.0
4424,1,1,4,23.0
4255,1,3,5,30.0
2841,2,1,6,31.0
1894,2,1,9,12.0
6757,1,2,8,39.0
3170,2,3,3,70.0
961,6,3,10,17.0
5466,2,1,6,16.0
4020,2,3,4,16.0
269,1,2,8,51.0
2311,3,2,6,8.0
7927,6,3,5,3.0
8764,6,3,1,43.0
3585,3,3,3,8.0
3507,5,3,1,115.0
8134,2,1,3,45.0
4546,1,1,3,6.0
3818,3,2,2,41.0
8280,1,1,7,30.0
9668,6,2,0,
7409,2,2,4,30.0
6736,1,2,0,
3787,4,1,9,6.0
8878,1,3,0,
1444,2,2,3,73.0
7759,1,1,0,
5096,5,1,10,2.0
1090,4,1,8,40.0
8206,3,2,0,
9191,2,3,7,11.0
9157,1,1,10,8.0
349,4,1,2,36.0
9733,6,3,5,79.0
2953,1,1,2,122.0
8953,5,3,3,43.0
3426,5,1,8,8.0
5231,2,1,4,53.0
9663,3,2,3,53.0
6647,5,3,10,16.0
4051,5,2,10,9.0
1024,3,3,3,5.0
8589,5,1,0,
9603,2,2,10,18.0
4464,3,1,1,137.0
1954,1,2,0,
2690,4,2,1,88.0
3453,6,1,9,18.0
2826,6,2,8,19.0
1028,1,3,5,61.0
5486,4,3,3,53.0
3457,4,3,3,151.0
6326,6,2,3,95.0
7451,2,3,4,29.0
3318,4,1,10,13.0
96,5,3,3,17.0
4872,3,3,3,26.0
8929,2,1,6,43.0
4917,6,2,6,45.0
1039,1,2,2,55.0
3473,3,3,3,41.0
8835,6,3,6,15.0
7492,5,1,2,69.0
3642,5,3,6,36.0
2200,5,3,3,43.0
7287,2,1,5,112.0
5968,2,3,10,6.0
3509,5,2,4,20.0
6771,4,3,7,32.0
4161,5,2,5,18.0
1432,5,1,2,21.0
8399,5,2,1,66.0
7610,2,3,5,21.0
66,6,1,5,36.0
8715,5,1,8,24.0
9879,4,1,2,6.0
1919,5,3,2,40.0
9566,5,3,1,168.0
5323,6,3,6,26.0
4333,5,2,6,9.0
538,2,1,7,25.0
6085,6,2,6,20.0
9615,3,1,1,164.0
6696,3,1,0,
2815,6,3,1,129.0
8208,6,2,1,25.0
5190,6,1,6,5.0
1140,3,1,0,
6474,2,1,4,7.0
6546,3,2,10,39.0
9734,1,3,7,11.0
6988,5,3,9,16.0
1449,3,3,0,
7975,6,3,8,0.0
7684,4,2,6,41.0
7320,6,3,1,85.0
6547,3,1,1,106.0
4772,2,3,6,8.0
4500,1,1,7,39.0
4156,3,1,0,
5315,6,3,5,49.0
7606,5,2,3,64.0
4638,4,3,7,6.0
7370,1,2,7,10.0
3490,5,1,10,19.0
6310,1,2,9,8.0
9858,6,3,4,30.0
3870,1,2,1,98.0
1737,4,1,8,32.0
9347,4,2,4,70.0
6937,4,1,0,
2658,4,1,8,0.0
1721,4,3,0,
3948,2,2,8,49.0
2173,2,1,3,38.0
2845,1,3,5,1.0
931,1,2,2,49.0
3125,2,2,4,19.0
1706,2,1,8,0.0
2444,2,1,5,16.0
6385,5,1,8,10.0
3595,1,2,10,18.0
718,6,3,10,13.0
6264,6,3,2,58.0
6763,5,1,8,42.0
6197,6,3,9,41.0
1364,3,3,8,17.0
3590,3,3,8,6.0
9558,2,3,2,70.0
7209,3,3,10,5.0
229,1,3,10,0.0
3668,1,1,8,10.0
788,4,3,3,4.0
2234,5,1,6,42.0
8142,3,2,0,
4016,5,3,9,8.0
4508,4,2,7,17.0
900,2,1,6,76.0
5528,6,3,0,
996,4,1,5,65.0
9478,6,3,9,4.0
9009,1,3,8,34.0
7772,4,1,5,19.0
1197,6,2,9,10.0
6675,3,2,1,128.0
6293,2,3,1,124.0
4052,3,2,2,1.0
5345,6,3,0,
3644,6,2,8,6.0
2617,2,3,2,28.0
2369,3,3,3,3.0
1912,2,3,1,97.0
7357,3,3,7,66.0
4385,3,2,1,68.0
2546,6,1,1,138.0
2264,3,2,3,38.0
9636,1,3,4,55.0
6568,1,1,9,35.0
5443,2,1,4,39.0
782,3,1,2,5.0
1514,2,3,4,24.0
4193,5,1,8,3.0
1338,1,3,4,0.0
5396,1,1,4,12.0
4680,5,1,5,48.0
3100,1,1,9,3.0
1359,2,1,6,9.0
1079,3,2,2,16.0
9373,4,3,4,81.0
4691,6,1,0,
1329,2,2,9,22.0
6450,5,3,5,15.0
3588,1,2,2,96.0
3584,5,2,6,9.0
1481,3,1,0,
9,5,1,9,9.0
7182,3,1,1,14.0
3291,1,1,8,0.0
565,1,2,0,
4087,3,3,1,60.0
5393,3,2,7,33.0
9586,3,3,2,71.0
553,4,3,6,52.0
5890,5,3,7,22.0
8578,6,3,4,60.0
6390,5,1,2,23.0
7392,2,3,7,4.0
1968,6,2,8,24.0
6962,4,2,2,65.0
6747,4,2,7,51.0
5047,6,1,2,14.0
9504,2,2,0,
9993,2,2,4,58.0
2510,4,2,0,
398,6,3,9,39.0
7716,5,2,0,
2641,1,3,4,16.0
5568,2,1,9,15.0
4237,1,2,0,
6540,4,1,1,110.0
5885,2,2,3,14.0
4281,1,2,4,116.0
2231,1,2,2,124.0
820,6,3,10,20.0
8321,3,1,9,6.0
2427,4,2,9,14.0
8187,3,2,5,45.0
7269,2,2,5,89.0
3522,4,1,8,1.0
3431,6,1,10,11.0
9330,2,2,2,32.0
7362,1,3,6,39.0
2901,5,1,7,21.0
1326,1,2,10,4.0
9591,5,2,7,6.0
1127,6,1,4,52.0
1060,5,1,8,9.0
2348,2,2,2,19.0
8886,2,3,0,
6684,5,3,2,38.0
3975,2,1,7,11.0
2169,2,1,5,23.0
5107,6,1,7,19.0
6023,2,3,4,2.0
2417,2,3,7,42.0
2868,1,2,10,8.0
5912,5,1,0,
3747,6,3,10,7.0
2625,6,3,6,36.0
5656,4,2,3,81.0
2499,2,2,1,25.0
8357,1,3,9,80.0
2886,4,3,4,35.0
3444,2,3,9,34.0
8425,2,1,9,16.0
2058,5,3,3,125.0
2217,2,3,6,61.0
9815,3,3,9,3.0
9136,6,2,4,10.0
41,1,3,0,
32,1,2,3,2.0
8395,6,1,2,54.0
6783,6,1,6,10.0
9948,3,2,9,1.0
3027,4,3,5,41.0
9401,2,2,4,16.0
423,4,2,4,37.0
3329,3,2,10,4.0
1881,1,2,2,42.0
1621,3,2,9,0.0
5694,2,3,7,20.0
7483,2,3,10,17.0
4685,1,2,2,22.0
7542,2,2,1,70.0
672,5,1,5,11.0
2083,2,3,0,
9643,6,1,5,29.0
4030,6,3,3,102.0
1282,2,2,9,38.0
5200,1,2,8,21.0
628,2,3,8,36.0
8706,2,2,4,67.0
7980,1,2,10,10.0
3337,4,1,4,9.0
1860,6,2,0,
422,5,3,0,
8073,4,1,2,80.0
8962,6,3,7,32.0
5703,5,2,3,93.0
5225,5,2,6,29.0
3268,3,3,0,
185,2,3,9,50.0
215,2,2,7,0.0
9804,6,3,8,74.0
9662,3,2,7,1.0
5400,4,2,1,48.0
3993,6,1,3,72.0
9129,4,2,2,88.0
4793,1,1,7,24.0
3581,1,1,3,15.0
5427,6,1,4,20.0
2759,3,2,2,136.0
314,6,1,1,176.0
7908,1,2,0,
9616,2,1,1,150.0
5165,6,2,5,24.0
7620,5,1,3,50.0
6094,6,2,10,14.0
2808,6,3,8,1.0
1805,1,2,3,45.0
877,6,1,8,56.0
6668,2,2,5,14.0
9943,4,1,7,7.0
3477,6,1,10,13.0
9027,2,2,8,10.0
1113,5,2,2,23.0
1317,5,3,5,39.0
4257,2,2,6,35.0
3135,6,3,10,12.0
1702,4,2,6,18.0
1825,5,1,3,3.0
9289,3,3,1,154.0
949,2,2,1,25.0
2707,5,1,6,22.0
8909,4,2,6,5.0
5949,1,2,1,165.0
4267,3,3,1,42.0
1064,3,3,8,1.0
9121,5,2,4,28.0
879,1,3,0,
1193,2,3,5,3.0
4928,5,1,2,90.0
3085,5,2,3,35.0
3440,1,1,9,10.0
1994,3,2,2,1.0
3203,5,3,9,12.0
1171,4,1,4,19.0
239,1,1,4,15.0
1353,2,3,7,1.0
4978,5,2,0,
8311,1,1,3,24.0
6072,6,3,9,17.0
9030,4,2,6,32.0
2937,2,1,2,58.0
9870,6,1,3,123.0
6531,2,1,6,30.0
1184,3,1,0,
5021,1,1,8,8.0
5028,1,2,6,21.0
7008,2,1,9,6.0
5302,4,2,8,10.0
5701,1,3,3,2.0
3013,2,1,6,7.0
9974,6,3,2,96.0
1865,4,1,0,
8265,6,3,5,3.0
1129,2,3,8,27.0
767,5,2,1,31.0
1367,6,2,5,27.0
8801,2,2,2,15.0
244,5,2,1,134.0
5104,1,1,9,6.0
9468,1,1,5,63.0
5425,2,1,5,32.0
1717,6,3,8,19.0
1725,5,1,6,24.0
9714,4,3,0,
2584,1,3,2,31.0
251,3,1,1,58.0
9517,1,1,8,6.0
7069,3,1,9,1.0
9084,6,3,9,44.0
2379,6,3,0,
6158,1,1,10,17.0
7265,5,1,7,29.0
786,1,3,7,26.0
3242,2,2,2,154.0
5431,5,3,6,20.0
3695,5,3,10,10.0
2210,3,2,7,50.0
5715,3,3,1,176.0
9197,6,2,7,4.0
7468,2,2,10,19.0
9087,6,3,1,44.0
5037,5,1,1,130.0
4709,3,3,1,43.0
8800,3,2,3,36.0
6697,4,2,5,24.0
9102,3,3,7,7.0
3548,3,3,0,
2947,5,3,2,86.0
1934,1,2,2,51.0
8963,1,1,2,20.0
866,3,2,8,31.0
4240,5,2,7,32.0
1542,4,2,5,2.0
991,6,2,7,35.0
2844,5,2,2,146.0
7934,4,1,4,24.0
776,2,3,0,
9260,2,1,1,138.0
2887,6,2,1,98.0
8485,3,2,5,6.0
3332,2,2,9,30.0
3348,5,2,0,
1121,2,2,3,4.0
2493,2,2,1,155.0
3895,4,3,5,10.0
6271,5,2,8,2.0
5003,1,2,8,5.0
8933,6,2,6,73.0
5146,6,2,2,101.0
724,2,2,2,90.0
8404,3,1,10,5.0
3219,1,1,8,34.0
1323,5,2,0,
1785,1,1,7,0.0
5306,2,2,4,26.0
1714,1,3,2,68.0
5294,5,2,3,84.0
2041,2,1,8,22.0
5391,4,3,3,17.0
2287,1,3,4,110.0
8778,4,3,6,29.0
1931,5,3,9,4.0
2521,3,1,4,37.0
3470,1,1,9,17.0
6056,4,3,0,
6935,6,3,2,93.0
4707,5,2,8,61.0
4203,5,1,10,9.0
5091,5,1,1,145.0
3156,5,3,5,13.0
3704,4,2,0,
7164,3,3,7,34.0
5643,2,3,1,145.0
8101,1,1,5,56.0
4092,4,2,7,46.0
2732,2,2,3,24.0
7071,5,3,0,
986,5,3,3,78.0
857,6,3,2,12.0
4956,5,1,5,26.0
4489,1,3,2,121.0
7881,1,2,7,7.0
2840,2,3,1,174.0
6221,6,1,1,12.0
1111,2,3,4,11.0
1082,5,1,3,53.0
9790,5,3,6,43.0
4831,3,3,6,33.0
203,5,1,4,17.0
9144,6,1,6,29.0
6007,2,3,7,4.0
8296,3,2,1,32.0
789,4,3,6,13.0
5996,4,1,5,32.0
3650,4,3,1,1.0
2277,5,3,0,
7779,5,3,10,18.0
4462,1,2,1,60.0
4528,3,2,2,43.0
2720,4,1,6,0.0
8790,4,3,4,52.0
3330,5,3,2,175.0
1351,4,3,1,94.0
1660,5,2,0,
1183,3,3,8,10.0
4165,6,1,6,18.0
2914,5,3,2,36.0
1333,5,1,8,30.0
1610,3,1,3,31.0
2929,6,1,8,59.0
323,4,3,3,29.0
6298,4,1,3,33.0
3273,1,1,10,2.0
8757,4,3,9,4.0
560,3,1,4,25.0
6261,5,3,3,64.0
2113,6,2,0,
7706,3,1,2,9.0
2944,5,2,6,0.0
268,3,2,10,9.0
6694,3,2,10,6.0
3683,3,2,0,
2492,3,1,4,30.0
7135,2,3,7,38.0
9320,3,2,1,27.0
7853,1,2,8,10.0
5406,4,3,9,5.0
1657,5,1,8,11.0
4715,5,1,4,92.0
7093,2,1,0,
590,4,2,6,38.0
82,2,1,7,31.0
7797,6,2,1,175.0
7118,6,1,5,10.0
2000,3,3,3,0.0
1396,1,3,7,3.0
202,1,1,0,
8478,5,3,6,1.0
7111,3,3,8,25.0
9004,3,3,0,
8573,3,1,9,25.0
3252,5,2,9,27.0
1906,1,1,7,19.0
6213,3,3,8,36.0
8977,4,1,3,22.0
1981,6,3,0,
9279,5,2,2,74.0
6765,1,3,1,149.0
6481,5,2,3,40.0
4565,1,2,3,152.0
5720,2,2,3,61.0
8055,1,3,8,0.0
6061,1,3,9,6.0
2316,3,2,2,36.0
7223,2,1,6,0.0
1147,5,3,3,3.0
7646,1,1,6,15.0
9840,1,3,5,71.0
6744,2,2,5,1.0
9336,5,1,6,8.0
6140,6,2,1,136.0
2588,3,3,10,2.0
489,2,3,2,36.0
3471,2,3,4,6.0
1555,2,3,3,1.0
8258,6,3,10,0.0
4063,4,3,3,77.0
6254,3,2,3,9.0
2142,3,2,6,1.0
8986,1,1,0,
9510,6,2,4,33.0
5166,1,1,9,3.0
9412,5,2,6,33.0
2927,5,1,10,40.0
3972,1,3,0,
1230,4,3,9,26.0
6866,5,2,5,60.0
8799,1,1,0,
5490,6,2,5,6.0
216,1,3,2,35.0
958,1,1,7,88.0
5328,4,2,5,3.0
7406,4,3,9,11.0
7478,2,1,5,43.0
7778,3,1,0,
9068,5,2,9,54.0
7810,5,3,1,149.0
5035,3,1,5,41.0
9062,6,1,0,
5516,5,2,4,5.0
4244,3,1,4,35.0
9864,5,3,3,36.0
7391,5,3,9,0.0
499,6,1,6,6.0
7594,3,2,4,26.0
5973,2,2,1,88.0
3924,5,2,10,19.0
2724,3,2,5,37.0
62,1,1,1,88.0
8128,6,2,7,16.0
2213,1,3,1,17.0
6566,1,3,5,15.0
6058,1,1,9,0.0
4328,3,3,6,21.0
4742,4,3,2,25.0
4862,6,3,4,53.0
3554,2,1,7,2.0
4649,4,3,2,18.0
3839,2,3,2,10.0
9874,6,3,8,25.0
6665,6,2,7,29.0
2165,1,2,8,18.0
3599,5,3,10,17.0
1223,4,2,1,103.0
8874,3,1,10,31.0
2039,1,1,9,2.0
2933,2,2,4,19.0
3504,1,3,6,5.0
8707,2,1,5,12.0
429,2,1,9,0.0
8612,5,1,10,3.0
6456,1,3,3,23.0
4945,1,1,0,
7552,5,3,7,12.0
2207,5,2,2,29.0
434,4,1,1,28.0
5455,3,3,9,13.0
3892,3,1,10,3.0
211,1,2,1,34.0
8370,1,3,5,11.0
1191,5,2,9,33.0
901,4,1,4,2.0
8147,3,2,10,2.0
7609,5,3,3,14.0
5569,1,3,8,15.0
7654,5,1,0,
5727,4,1,3,11.0
6179,6,1,8,6.0
4201,5,2,10,2.0
7864,4,2,1,39.0
9459,6,1,0,
6477,6,3,10,17.0
6396,4,3,2,86.0
5196,5,3,10,5.0
8561,1,2,9,91.0
9273,3,3,5,3.0
8948,4,3,2,117.0
4674,4,1,7,17.0
5206,3,3,1,140.0
7232,3,1,7,36.0
9534,6,1,5,3.0
4008,4,1,0,
6862,5,2,10,3.0
9567,1,2,10,19.0
7958,5,2,4,66.0
5679,1,1,3,79.0
2299,1,2,6,24.0
4176,2,1,3,62.0
5273,6,3,10,47.0
7302,4,1,9,24.0
4348,2,1,4,12.0
3535,2,3,0,
8007,4,1,0,
3909,1,2,7,26.0
2182,4,2,10,29.0
1045,2,2,9,5.0
7827,5,1,7,13.0
8509,4,2,9,19.0
1558,5,1,7,26.0
8375,4,3,9,28.0
7548,5,2,6,0.0
9596,6,3,9,6.0
775,1,3,8,7.0
7564,2,3,3,84.0
9355,2,1,1,84.0
7859,2,2,4,13.0
8862,3,2,9,96.0
6066,6,3,2,70.0
9447,6,1,5,84.0
1263,3,2,10,4.0
9944,4,1,1,15.0
8995,3,1,5,102.0
7431,2,1,0,
3211,5,3,2,96.0
8105,3,3,0,
4974,1,2,3,40.0
9769,6,3,6,4.0
1289,6,1,8,6.0
7674,3,1,4,10.0
2357,2,1,10,1.0
695,6,1,7,17.0
9359,5,3,8,18.0
5421,3,2,3,32.0
3922,3,2,4,21.0
794,3,1,1,162.0
9186,5,3,6,2.0
7868,3,3,6,105.0
7175,1,1,9,41.0
9321,1,3,10,22.0
9739,5,3,0,
8492,6,3,9,3.0
8965,5,2,5,36.0
7364,3,1,8,1.0
4784,5,1,10,12.0
4650,6,2,0,
1368,6,2,7,28.0
3451,6,1,8,2.0
8488,6,2,2,67.0
3373,4,3,9,18.0
9805,1,2,3,23.0
5811,4,2,9,3.0
9957,6,1,0,
1829,2,2,10,4.0
8796,5,1,0,
2593,2,2,5,11.0
1030,1,3,2,81.0
4965,6,1,3,8.0
1614,2,2,2,88.0
803,4,1,10,20.0
9765,6,1,0,
4252,6,1,7,17.0
2576,4,2,3,31.0
6417,4,2,7,16.0
9371,6,2,7,20.0
220,4,3,6,10.0
9806,5,1,2,12.0
8690,4,2,9,12.0
8780,2,3,5,53.0
4099,6,2,9,10.0
400,3,1,8,2.0
6425,6,3,10,5.0
7298,4,2,0,
5232,1,3,5,72.0
5030,2,1,1,54.0
2441,2,2,0,
4727,5,2,8,6.0
4394,3,3,7,25.0
3098,2,1,8,12.0
5665,1,1,0,
7863,4,3,7,16.0
8043,3,3,1,95.0
714,4,1,9,1.0
4323,2,2,4,39.0
2397,1,2,9,0.0
2296,2,2,4,9.0
906,5,1,10,4.0
909,5,2,5,0.0
6018,1,3,2,52.0
5781,4,1,3,40.0
5401,5,1,7,17.0
4667,6,2,4,71.0
9006,2,2,0,
152,5,1,7,3.0
9423,3,1,9,21.0
1685,4,3,7,28.0
1786,6,3,8,6.0
4164,5,1,0,
747,6,1,10,26.0
6618,5,2,4,135.0
2581,1,1,2,163.0
3207,4,2,6,3.0
5792,3,3,9,6.0
3040,5,3,9,1.0
3794,5,3,4,27.0
5116,4,1,9,21.0
6947,4,2,4,83.0
4566,4,1,5,15.0
1098,2,2,2,30.0
2719,6,1,5,14.0
2333,2,2,1,87.0
9380,3,3,6,37.0
6561,5,1,7,3.0
5655,2,1,4,87.0
6286,6,1,7,3.0
1929,6,3,9,12.0
1548,4,3,0,
2035,6,2,7,17.0
5050,5,1,10,17.0
9258,2,1,0,
6059,6,3,8,3.0
4713,5,2,5,23.0
7597,2,1,0,
5299,3,2,10,35.0
4204,4,1,0,
1900,2,1,10,7.0
7857,2,2,7,49.0
496,1,1,3,28.0
1762,6,2,0,
5482,2,1,7,47.0
9425,4,1,7,16.0
8508,1,3,3,4.0
8440,6,1,10,7.0
8299,6,3,4,32.0
7083,1,3,2,71.0
814,5,3,0,
9455,5,2,4,10.0
6830,1,2,3,29.0
4870,3,1,9,0.0
8466,2,1,8,4.0
8606,5,3,3,26.0
926,3,2,10,23.0
645,1,2,4,32.0
1009,1,3,5,18.0
8584,6,1,10,12.0
5375,2,2,10,7.0
1460,5,2,7,11.0
607,4,2,3,72.0
8839,5,3,5,21.0
5039,3,3,2,86.0
6449,6,2,4,26.0
2459,5,2,0,
6523,6,2,8,6.0
1619,2,1,7,10.0
9868,6,1,3,79.0
3500,6,2,5,48.0
2626,5,3,8,52.0
5902,2,3,3,3.0
1877,1,3,3,29.0
4912,4,1,5,8.0
6900,5,1,3,78.0
7882,6,3,10,1.0
7297,5,1,0,
59,5,3,4,67.0
7312,3,3,10,7.0
8345,5,1,5,9.0
4857,1,3,3,76.0
3034,3,1,3,76.0
7002,5,3,1,14.0
5847,3,2,5,55.0
2232,3,3,10,45.0
2157,3,2,8,3.0
8876,5,2,5,21.0
6119,6,2,2,137.0
5241,4,1,2,76.0
5555,2,2,2,75.0
2302,2,3,3,74.0
7723,1,1,4,32.0
4393,3,2,6,13.0
4922,2,1,0,
4259,3,3,0,
3383,4,1,10,3.0
8284,5,1,0,
5857,3,2,4,13.0
6294,1,3,1,74.0
532,4,1,4,9.0
7672,6,3,6,7.0
7427,1,1,5,11.0
1371,1,2,1,157.0
5320,4,3,8,40.0
6052,4,3,2,66.0
2370,3,1,9,21.0
5922,6,2,0,
9970,2,1,7,2.0
3251,3,1,3,44.0
6789,5,2,7,36.0
6277,5,1,7,63.0
6130,5,2,8,1.0
1378,1,3,1,99.0
1038,2,1,7,9.0
7452,2,1,7,63.0
9073,6,3,0,
9986,5,1,8,4.0
2745,2,2,2,83.0
1923,6,1,5,18.0
9226,2,3,6,6.0
4361,3,1,10,4.0
1126,2,3,7,0.0
6078,1,2,6,16.0
8700,2,2,2,2.0
9516,6,3,5,25.0
5760,3,2,6,29.0
4302,2,1,9,20.0
7769,6,1,10,26.0
5126,3,2,5,74.0
6901,5,2,2,10.0
3758,6,1,5,47.0
7830,1,2,3,80.0
7177,2,2,7,21.0
1249,1,1,5,5.0
418,3,1,2,75.0
4494,2,3,10,8.0
3715,1,1,6,12.0
1524,4,1,9,26.0
1229,3,3,10,5.0
9583,6,3,6,15.0
8788,4,2,10,5.0
7507,2,3,8,18.0
7394,4,1,0,
3233,6,3,4,15.0
5317,4,3,8,2.0
4368,5,2,2,48.0
4837,5,1,10,10.0
9053,6,1,7,21.0
3168,2,3,9,35.0
5713,2,1,10,6.0
7731,1,3,6,35.0
7844,4,1,0,
8772,6,2,2,61.0
5009,2,2,5,2.0
690,6,3,0,
5124,6,3,3,12.0
9764,5,2,0,
1477,2,2,5,70.0
8969,5,1,4,81.0
2919,5,2,10,44.0
7079,6,2,8,18.0
1674,6,3,1,169.0
8588,4,2,6,4.0
8743,1,1,6,51.0
2988,3,2,9,83.0
126,3,3,2,87.0
8109,4,2,4,12.0
463,1,2,7,9.0
2093,1,3,4,40.0
6916,4,1,6,27.0
6637,5,3,5,2.0
4065,3,3,1,53.0
3539,4,3,2,44.0
1665,3,3,9,10.0
3011,2,3,5,24.0
9208,1,2,7,23.0
7807,6,1,1,22.0
5608,6,1,0,
4666,2,2,3,24.0
9028,6,2,2,112.0
1296,4,1,8,6.0
9411,3,1,6,24.0
7143,1,2,10,12.0
9323,1,1,7,32.0
5704,2,2,8,10.0
8942,2,3,7,9.0
4896,4,1,7,20.0
9227,2,2,9,63.0
7835,2,2,1,84.0
3680,3,2,3,32.0
3692,3,2,6,5.0
495,1,1,4,105.0
3198,3,2,5,91.0
3250,3,2,1,167.0
4455,5,2,3,24.0
3249,4,3,10,47.0
6411,4,2,9,0.0
1645,1,3,6,66.0
1306,4,1,6,38.0
474,2,2,1,106.0
1961,2,2,4,10.0
9436,2,2,2,32.0
9199,3,2,10,29.0
7322,2,1,7,17.0
6076,6,3,4,3.0
5631,3,2,8,52.0
4395,1,1,1,86.0
1179,6,2,0,
1847,3,3,9,6.0
1700,2,1,1,89.0
4490,4,2,0,
8446,6,3,7,1.0
116,6,1,8,1.0
8353,5,3,0,
1810,2,3,3,43.0
6748,1,3,7,0.0
2722,5,2,2,106.0
2979,6,2,0,
8251,2,3,5,18.0
5162,4,1,9,8.0
1856,2,2,0,
6653,5,3,2,32.0
6216,5,2,6,17.0
2819,5,2,8,25.0
7354,1,2,8,8.0
8119,1,1,10,25.0
2037,5,2,5,21.0
1767,2,1,9,2.0
5321,4,3,1,170.0
